,times,pi/3,pi/4,pi/5
0,0.001,0.998468352018439,0.9987288641647671,0.9986336739926773
1,0.0011489510001873086,0.9982419691367374,0.9985411856646703,0.9984318496194331
2,0.001320088400831418,0.9979820053798207,0.9983256596911385,0.9982000812019063
3,0.0015167168884709225,0.9976835031985432,0.998078172603194,0.997933946150449
4,0.0017426333860096506,0.9973407807259178,0.997794008936912,0.9976283750953854
5,0.0020022003718155844,0.996947328364039,0.9974677652236167,0.9972775593447478
6,0.002300430119772917,0.9964956913777278,0.9970932520626986,0.9968748457548862
7,0.0026430814869741054,0.9959773368508389,0.9966633830408809,0.9964126175132288
8,0.0030367711180354575,0.9953825032512571,0.9961700489849703,0.9958821592239058
9,0.0034891012134067737,0.9947000307641009,0.995603975946053,0.9952735045964279
10,0.004008806328898464,0.9939171705023073,0.9949545652466657,0.9945752649732182
11,0.004605922041145103,0.9930193707470284,0.9942097139284966,0.9937744369486217
12,0.005291978735958442,0.9919900384057042,0.9933556139423566,0.9928561873411383
13,0.00608022426164942,0.9908102741522646,0.9923765285818801,0.9918036139768357
14,0.006985879746785249,0.9894585800814409,0.9912545449268788,0.9905974810358277
15,0.008026433522257174,0.987910539317212,0.9899693014848523,0.9892159281932872
16,0.009221978823334321,0.9861384679223605,0.9884976908807118,0.9876341535249828
17,0.010595601792776159,0.9841110407433336,0.9868135384013852,0.9858240712086737
18,0.012173827277396614,0.9817928945990506,0.9848872585395319,0.9837539465308227
19,0.01398713102647238,0.9791442146066175,0.9826854935004031,0.981388012711493
20,0.016070528182616384,0.9761203125702538,0.9801707400527191,0.9786860767123096
21,0.018464249428955432,0.972671210395349,0.977300974247384,0.9756031246316098
22,0.021214517849106298,0.9687412462732927,0.9740292874424112,0.9720889415187531
23,0.024374441501222203,0.9642687280352377,0.9703035518470389,0.968087765763641
24,0.02800503894183631,0.9591856647747167,0.9660661403605503,0.963538005036898
25,0.032176417502507354,0.9534176165441192,0.9612537309857511,0.9583720470680394
26,0.03696912707195026,0.9468837126095585,0.9557972362834183,0.9525162092460814
27,0.04247571552536898,0.9394968960934177,0.9496219048370286,0.9458908777205445
28,0.04880251583654431,0.9311644630812592,0.9426476503314404,0.9384108959852154
29,0.05607169938205458,0.9217889748262879,0.9347896719023739,0.9299862717867843
30,0.0644236350872137,0.9112696229073318,0.9259594379386976,0.9205232781727499
31,0.0740195999691564,0.8995041245798708,0.9160660983040285,0.9099260176150151
32,0.08504489341802676,0.8863912233894116,0.9050183978698615,0.8980985251292735
33,0.09771241535346496,0.8718338364676316,0.8927271360696349,0.8849474538193723
34,0.11226677735108136,0.8557428645472623,0.879108205570111,0.8703853733352372
35,0.1289890261253308,0.8380416203959116,0.8640861917412788,0.8543346553052727
36,0.14820207057988585,0.8186707621260857,0.8475984672937562,0.8367318660098197
37,0.17027691722258995,0.7975935331741046,0.8295996455589666,0.8175325115209834
38,0.19563983435170626,0.7748010171594967,0.8100661766251573,0.7967158952162413
39,0.22478058335487253,0.7503170266942358,0.7890007911542464,0.7742897645444039
40,0.25826187606826745,0.724202175306709,0.7664364282945296,0.7502943545466688
41,0.29673024081888694,0.6965566508765717,0.7424392393562554,0.7248053915177441
42,0.3409285069746811,0.6675212359705031,0.7171102559729711,0.697935630460785
43,0.39171014908092566,0.6372762097738041,0.6905853687942771,0.6698345595266445
44,0.4500557675700497,0.6060379302948717,0.6630333701619533,0.6406860382155107
45,0.5170920242896755,0.5740531137879125,0.6346519855025914,0.6107038151151255
46,0.5941133984965034,0.5415910739606172,0.605662020866591,0.5801250931834043
47,0.6826071834272386,0.5089344192821661,0.5762999635321571,0.5492025288944941
48,0.7842822061337681,0.4763688929006065,0.5468095578711698,0.5181952408983473
49,0.9011018251665018,0.44417314073517916,0.5174329955717977,0.4873595141808749
50,1.0353218432956615,0.4126091878497296,0.4884024025345305,0.45693991985675503
51,1.1895340673703194,0.38191429988979275,0.45993224930668003,0.42716149809758935
52,1.366716356462006,0.35229472243998555,0.4322131861649367,0.39822350741132384
53,1.5702901247293775,0.32392156323814836,0.4054076229764922,0.37029504664312757
54,1.8041864093920719,0.2969288489671877,0.3796471739313737,0.3435126458252674
55,2.0729217795953696,0.2714135903554207,0.3550319052452808,0.31797972909318384
56,2.381685551976158,0.24743753558914233,0.3316311699790607,0.29376770070643554
57,2.736439997074669,0.225030213941044,0.30948572396171575,0.27091831658558513
58,3.1440354715914998,0.20419284085722963,0.28861076502057564,0.24944695730621833
59,3.6123426997094303,0.1849026867677244,0.26899954513409496,0.22934643356537424
60,4.150404757850472,0.16711756373135286,0.2506272355890648,0.21059099467738718
61,4.768611697714469,0.15078016205653122,0.23345478230577954,0.1931402735896507
62,5.478901179593939,0.13582204780068738,0.21743255101101902,0.17694297214240487
63,6.294988990221888,0.12216720250806701,0.20250362405526837,0.16194015775530868
64,7.2326338964835335,0.10973504923079123,0.18860666543877125,0.14806810041465954
65,8.309941949353387,0.09844295528415829,0.17567831583533566,0.1352606263897882
66,9.547716114208056,0.08820823667567702,0.1636551144078852,0.12345100002579625
67,10.96985797892384,0.0789497089105702,0.15247496996286108,0.112573368677139
68,12.603829296797274,0.07058884079138858,0.1420782218319567,0.10256382092592307
69,14.48118227674533,0.06305057224269701,0.13240834270446364,0.09336111462982175
70,16.638168860761272,0.05626385614245478,0.12341234211045382,0.08490713340763428
71,19.116440753856995,0.05016197756771641,0.11504093146173794,0.07714712737970082
72,21.963853724165467,0.04468270104092146,0.10724851005231648,0.0700297907573784
73,25.235391704347656,0.03976828618353681,0.09999302666824038,0.06350722047419283
