,times,pi/4,pi/3,pi/5
50,0.18251834943190443,0.19600522378232657,0.1987892061710864,0.1970698808234093
51,0.20255019392306664,0.21154883826054008,0.21482804289234614,0.21280315794383114
52,0.22478058335487253,0.2278198300585738,0.23166921345326677,0.2292926367497975
53,0.24945081352303167,0.24477260993626954,0.24927522570077915,0.2464958738340653
54,0.27682866303920667,0.26234894932692815,0.2675963617617058,0.264357980829355
55,0.3072112998861759,0.28047717827635704,0.28656944785100147,0.2828106303635953
56,0.34092850697468147,0.2990731649239528,0.3061187417026631,0.3017730174101138
57,0.3783462617131929,0.31804130702301453,0.32615677219357636,0.32115281753976926
58,0.419870708444391,0.3372747623051584,0.34658484799257383,0.340846501261385
59,0.4659525668664682,0.3566572025550244,0.36729389709446847,0.3607407233238688
60,0.517092024289676,0.37606585728999165,0.3881678423626065,0.3807155834426448
61,0.5738441648302398,0.39537204698891865,0.40908447743526755,0.40064520037291956
62,0.6368249944718586,0.41444493077673145,0.429917857284674,0.42040098711652313
63,0.7067181273927491,0.4331540182213007,0.450542305730997,0.4398547803188355
64,0.7842822061337682,0.4513708245782147,0.4708326269039837,0.4588798401368343
65,0.8703591361485166,0.4689731672125591,0.49066972050681035,0.47735579936583705
66,0.9658832241158708,0.4858455211774145,0.5099397702505635,0.49516840386218347
67,1.0718913192051276,0.5018831673152366,0.5285397718100213,0.5122143838661969
68,1.1895340673703196,0.5169922429732056,0.546376059957847,0.5284007380473431
69,1.3200884008314182,0.5310920026310347,0.5633688216099065,0.5436479718769158
70,1.4649713983072863,0.5441161828588623,0.5794507530290938,0.5578904470740085
71,1.625755666443795,0.5560116969599941,0.5945686796962786,0.5710760018256512
72,1.8041864093920719,0.5667410094002479,0.6086845781547552,0.5831681639597138
73,2.0022003718155843,0.5762805359507533,0.6217731113240659,0.594143793674639
74,2.2219468609395236,0.5846197457880581,0.6338229431123134,0.6039932716427354
75,2.4658110758226037,0.5917616827860378,0.6448360874229424,0.6127206808152306
76,2.736439997074672,0.5977214199161243,0.6548250265368732,0.6203415443590907
77,3.0367711180354604,0.6025239077460735,0.6638129713641981,0.62688156245542
78,3.370064329271928,0.6062040873067218,0.671832916874912,0.6323763699450267
79,3.739937302478798,0.6088058673113752,0.6789256035412471,0.6368704201286954
80,4.150404757850477,0.6103803600389337,0.6851376167305229,0.6404145793284801
81,4.605922041145108,0.6109842971495385,0.6905213236270923,0.6430656422544229
82,5.1114334834401705,0.6106800414802863,0.695133899911817,0.6448855665277934
83,5.672426068491977,0.60953467161172,0.6990358048487074,0.6459408127236702
84,6.294988990221888,0.6076189552228796,0.7022888684519125,0.6463005948827949
85,6.985879746785249,0.6050057739750222,0.7049567642427668,0.6460358254929895
86,7.752597488629465,0.6017703747737019,0.7071041722678189,0.6452194703201024
87,8.60346441668451,0.5979896348134947,0.7087964118435716,0.6439258941832695
88,9.547716114208066,0.5937418501058994,0.7100972984763958,0.6422301447331046
89,10.59560179277617,0.5891052601749494,0.7110696600541678,0.6402061779878357
90,11.758495540521581,0.5841570202633616,0.711775218022529,0.6379274547629121
91,13.049019780144016,0.5789737334592068,0.7122748835082491,0.6354664834748529
92,14.481182276745331,0.5736306431037135,0.7126266815027799,0.632894867742859
93,16.070528182616385,0.5682008561451168,0.7128852417112843,0.6302811374967423
94,17.834308769319094,0.5627531317284005,0.7131030501584731,0.6276903745975535
95,19.791668678535572,0.5573522162631318,0.7133307812427758,0.625184836297215
96,21.96385372416547,0.5520582870145256,0.7136149597762338,0.6228238013688728
97,24.37444150122222,0.546926501484867,0.7139970736458161,0.6206614352000102
98,27.04959730463137,0.5420044799214954,0.71451580354751,0.6187455326294912
99,30.01835813575592,0.5373321639925862,0.7152075983068933,0.6171192780617134
100,33.31294787934677,0.5329425221492214,0.7161023701237453,0.6158211585140734
101,36.96912707195032,0.5288614788548435,0.7172248637258541,0.6148821861001968
102,41.0265810582719,0.5251056221290468,0.7185975319639415,0.614325748197102
103,45.52935074866948,0.5216829784756919,0.7202389779536029,0.6141701290527612
104,50.526310653356795,0.5185951579659398,0.7221591009665572,0.6144285733578894
105,56.07169938205458,0.5158378099689876,0.7243657529406383,0.6151051420802683
106,62.22570836730231,0.5133984514401851,0.7268653599808869,0.6161987143023406
107,69.0551352016233,0.5112597533302052,0.7296545082482886,0.6177053460775377
108,76.63410868007462,0.5094021633073098,0.7327276996973451,0.6196147967009991
109,85.04489341802686,0.5078031126689178,0.7360804704613813,0.621910922579057
110,94.37878277775391,0.5064360081513368,0.739698151377599,0.6245777383293016
111,104.73708979594508,0.5052757839231345,0.7435652807678818,0.6275967362857288
112,116.23224686798542,0.5042990551615165,0.7476698051068873,0.6309437632729231
113,128.9890261253308,0.5034802294455425,0.7519882213614191,0.6345978320959341
114,143.14589375234786,0.5027965538356209,0.7565011531242457,0.6385380351158187
115,158.85651294280527,0.5022298730717871,0.7611916732993782,0.6427384783029949
116,176.2914118095948,0.5017609578307307,0.7660314481340209,0.6471795163203032
117,195.63983435170647,0.501372913204144,0.7710035077207347,0.6518413003055756
118,217.11179456945052,0.5010547074004489,0.7760847223463344,0.6567001168833629
119,240.9403560239527,0.5007935207663551,0.7812488682213727,0.6617414690914349
120,267.38416158399497,0.5005783829312608,0.7864844774673766,0.6669460115579178
121,296.73024081888724,0.5004042707117108,0.7917621218764149,0.6722950670726922
122,329.2971255097155,0.500262199251133,0.7970706869943597,0.6777788984004662
123,365.43830709572546,0.5001461235498207,0.8023890740861637,0.683377411286727
124,405.54607358408276,0.5000546362714278,0.8076973929046355,0.689080875650913
125,450.05576757004974,0.49998011511210705,0.8129910489866877,0.6948773343136572
126,499.450511585514,0.4999210316581192,0.81824303399754,0.700749725909617
127,554.2664520663108,0.49987648201134915,0.8234569162051342,0.7066942544156877
128,615.0985788580505,0.4998403490435052,0.8286035335864631,0.7126912709350391
129,682.6071834272393,0.4998150125217748,0.8336906471962705,0.7187378558436623
130,757.525025877192,0.4997965028852491,0.8386961532850823,0.7248195468320228
131,840.6652885618333,0.4997826584112962,0.8436224881042436,0.7309255876428232
132,932.9304026284696,0.4997763077116498,0.8484544182143098,0.7370509497606449
133,1035.3218432956637,0.4997710008545982,0.8531931106222922,0.743177315650831
134,1148.9510001873086,0.499770936642452,0.8578333830478138,0.7493086979037086
135,1275.051240713013,0.4997730792659519,0.8623649765985268,0.755420811048951
136,1414.991297434576,0.49977591248618464,0.8667940638491007,0.7615191967115339
137,1570.2901247293776,0.4997833257309288,0.8711119218585243,0.7675816101127608
138,1742.6333860096508,0.49978820829580517,0.8753187311656604,0.7736148905332654
139,1933.891750455232,0.4997972467607742,0.8794123151186013,0.7795962250870013
140,2146.141197858406,0.49980459937697136,0.8833955946021411,0.7855295751772776
141,2381.6855519761607,0.49981323646845277,0.887263490477276,0.791399927668988
142,2643.0814869741084,0.49982336616667283,0.8910149166478368,0.7972081534957839
143,2933.1662783900483,0.4998304523597828,0.8946660402241293,0.8029384536843248
144,3255.0885998350564,0.49984147577673266,0.8981821366256374,0.8085940934025596
145,3612.3426997094302,0.49984797810950377,0.9016202320668938,0.8141638030402057
146,4008.8063288984645,0.4998593249755551,0.9049090971089486,0.8196449677467509
147,4448.782831127585,0.4998659317839158,0.9081339282436831,0.8250286889869902
148,4937.047852839004,0.4998751808838906,0.9112117308701713,0.8303226226218945
149,5478.901179593945,0.4998822766670789,0.9142192775053162,0.8355012258694545
150,6080.224261649427,0.4998890899552923,0.9171075324759237,0.8405901644230802
151,6747.5440531107,0.49989881488614757,0.9198911225922075,0.8455539356277976
152,7488.10385759003,0.4998994829398102,0.9226103980817957,0.8504247128506921
153,8309.941949353404,0.49989856956097595,0.9251739268134372,0.855162238512103
154,9221.97882333434,0.4999059002697513,0.9277233086053619,0.8598102394432354
155,10234.114021054527,0.4999286606660005,0.9301067953088326,0.8643125632908303
156,11357.333583431051,0.49992581318843987,0.9324558309724098,0.8687322251161255
157,12603.829296797274,0.4999231538213055,0.9347187397583103,0.8730027020435249
158,13987.131026472387,0.49994839235935584,0.9368414153979212,0.8771787989624564
159,15522.25357427048,0.49993681800554923,0.938982692463693,0.8812313155864037
160,17225.859653987874,0.4999531560241362,0.940952993787353,0.8851512041241573
161,19116.440753857038,0.49994885827999813,0.9428892992306469,0.8889924696063479
162,21214.51784910632,0.49994977330108953,0.9448092286727673,0.8926645727462753
163,23542.864143224204,0.4999446265119956,0.94652225709197,0.8962841958898735
164,26126.752255633317,0.4999528285018205,0.9483152897895126,0.8997413872633603
165,28994.22853882881,0.49995566575256145,0.9499891298587446,0.9031098233653131
166,32176.417502507353,0.49995486898977387,0.9515241345317401,0.9063861850503503
167,35707.859649004626,0.4999800218256464,0.9531478403893717,0.9095028978141241
168,39626.88638701478,0.49995259473819564,0.9546418395315475,0.9125794210508884
169,43976.036093027215,0.4999896955311188,0.9559636392567732,0.9155146705920306
170,48802.515836544335,0.49997375165856883,0.9575089903495291,0.918329423219723
171,54158.71378079476,0.49997100928566857,0.9587767674416522,0.9211381433320526
172,60102.76782070388,0.4999589360079754,0.959958784660193,0.9237126691386459
173,66699.19663030129,0.49997746940877036,0.9613983022702652,0.9263180758413595
174,74019.59996915652,0.5000137600822042,0.9625115063446114,0.9287969953080865
175,82143.43584919439,0.49997146768776185,0.9635563766787658,0.9311159597540097
176,91158.88299750836,0.49998323246729975,0.964841900755631,0.9334706823719281
177,101163.7979766207,0.49999823635538654,0.9659634843550214,0.9356841998964545
178,112266.77735108159,0.5000046722386663,0.9667696280478585,0.9377352611221222
179,124588.33642950082,0.49996127929314804,0.9678964801419319,0.9399067192318191
180,138262.2173764659,0.49999347330823585,0.9691760522403202,0.941841581081331
181,153436.84089300132,0.5000038079662391,0.9697222757166839,0.943667276214298
182,170276.91722258978,0.5000033313259656,0.9705986842955613,0.9456836729655036
183,188965.23396912115,0.49997362220099045,0.972053765679859,0.947349485491218
184,209704.64013232305,0.5000094200081218,0.9726080099254505,0.9490053527029393
185,232720.2478960412,0.4999921950770055,0.9730836522113065,0.9508186486833564
186,258261.87606826748,0.50002318810412,0.9744118557014366,0.9523487328115808
187,286606.7616948256,0.49998537331491244,0.9755182259727632,0.9537522794187264
188,318062.5692794119,0.4999615187053326,0.9756971011447838,0.9554024131369863
189,352970.73027306574,0.4999873282394306,0.9763638915166695,0.9569207823972679
190,391710.1490809261,0.49998071140592476,0.9777959458626504,0.9579912168766634
191,434701.3158125035,0.49998254379898394,0.9787802436341639,0.9594842629862894
192,482410.8704165374,0.5000172275933707,0.9786802693745723,0.9610919657602448
193,535356.6677410719,0.5000161219201854,0.9791687469560141,0.961888015047452
194,594113.3984965039,0.499978876151216,0.9812568796199459,0.963101104507057
195,659318.8271333541,0.5000273902485751,0.9822179112376099,0.9647786301767645
196,731680.7143427207,0.49996058795118387,0.9813296480051787,0.9656430721583186
197,811984.4993184009,0.4999890916088969,0.9818429528952971,0.9663983044538531
198,901101.8251665037,0.4999689500674842,0.984650465287377,0.967825042250663
199,1000000.0,0.5000119889453862,0.98601921255785,0.9692241044169186
