,times,0,1,20
97,2.3004301197729213,0.9998610854643426,0.9679054630443614,0.9997221875185281
98,2.612675225563332,0.9998776775584736,0.9694423664980212,0.9997553635947654
99,2.9673024081888726,0.9998922575145714,0.9709432286581532,0.9997846028627821
100,3.3700643292719317,0.9999051623428995,0.9724050850689401,0.9998103804930584
101,3.8274944785163147,0.9999164353308362,0.9738250869460693,0.999832978301535
102,4.347013158125026,0.9999265516952973,0.9752012414318886,0.9998528921181216
103,4.937047852839004,0.9999351326423881,0.9765317361017353,0.9998705609980949
104,5.607169938205458,0.9999430619324131,0.9778152677950428,0.9998859908769392
105,6.368249944718586,0.9999497220887064,0.9790508711249667,0.9998996163944679
106,7.232633896483549,0.9999557508574435,0.9802377192397619,0.9999115753614602
107,8.214343584919439,0.9999611538224565,0.9813758293801697,0.9999221475019201
108,9.329304026284696,0.9999655692360632,0.9824649444577325,0.9999314983759005
109,10.59560179277617,0.9999698013425466,0.9835053167089715,0.9999395793308121
110,12.033778407775905,0.9999735403492042,0.9844976753761617,0.999946862589328
111,13.667163564620072,0.9999763945462715,0.9854424847968645,0.9999532107011527
112,15.522253574270481,0.9999792778353166,0.9863404452891835,0.9999587219946284
113,17.62914118095948,0.9999816970561815,0.9871933512225645,0.9999637322974373
114,20.022003718155844,0.9999841096083293,0.9880016618107543,0.9999680892600235
115,22.73965752357932,0.9999861254789173,0.9887667946922241,0.9999716397936853
116,25.8261876068268,0.9999874673704223,0.9894901699512583,0.9999752504388844
117,29.331662783900484,0.9999885437247227,0.9901732924462341,0.9999782260216571
118,33.312947879346765,0.9999898922840587,0.9908179926929364,0.9999807423890543
119,37.83462617131933,0.999991176824464,0.9914256622082991,0.9999828803056605
120,42.97004704320844,0.9999921139284262,0.9919973193807097,0.9999847385713114
121,48.80251583654434,0.9999928506246955,0.9925345868324918,0.999986688248414
122,55.42664520663107,0.9999933064948349,0.9930394752297129,0.9999886453834846
123,62.949889902218885,0.9999937107387855,0.9935135864032013,0.9999900738910203
124,71.49428986597592,0.9999941052486581,0.9939582440813762,0.9999910450254672
125,81.19844993184024,0.9999945041323641,0.9943748490876725,0.9999920241439644
126,92.21978823334341,0.9999950067942536,0.9947649199843475,0.9999931056402488
127,104.73708979594508,0.999995753529633,0.9951299681289467,0.9999941067051658
128,118.95340673703207,0.9999967015346612,0.9954712897333677,0.9999949354245281
129,135.09935211980277,0.9999973402161546,0.9957899975360693,0.999995637270614
130,153.43684089300132,0.9999967956415289,0.9960871819034294,0.9999962762315646
131,174.26333860096506,0.9999952811537721,0.9963642074120644,0.9999967869345223
132,197.91668678535572,0.9999948900946024,0.996622941410069,0.9999969185196829
133,224.780583354873,0.9999966178666914,0.9968645228584281,0.9999965526244045
134,255.29080682395218,0.9999995185899652,0.9970910727872759,0.9999962393611733
135,289.9422853882881,0.9999985809713493,0.9973020414699953,0.9999960652498413
136,329.29712550971544,0.9999949729824171,0.9974953056221177,0.9999968598711002
137,373.9937302478802,0.9999942426172616,0.9976737382682314,0.9999987367817555
138,424.75715525369026,0.9999976026364571,0.9978420292661776,0.9999992098340067
139,482.41087041653736,0.9999948201946187,0.9980030208277303,0.9999961566970824
140,547.8901179593945,0.9999937656313393,0.9981486324292232,0.9999938064379665
141,622.2570836730231,0.9999983486699874,0.9982808265456564,0.9999953817729171
142,706.7181273927505,0.9999896665509048,0.9984082509034563,0.9999991698303489
143,802.643352225719,0.9999902905248438,0.9985251175244515,0.9999958369674518
144,911.5888299750837,1.000001191777353,0.9986286316232249,0.9999941738756352
145,1035.3218432956617,0.9999822968950962,0.9987351569682344,0.9999970989267356
146,1175.849554052158,0.9999893262170729,0.9988277843159821,0.9999930572290052
147,1335.4515629299028,0.9999973833813696,0.998901430881025,0.9999914191513487
148,1516.716888470924,0.9999729748713216,0.9989977709765467,0.9999997813182244
149,1722.585965398791,0.9999975745614148,0.999061812267083,0.9999883910561496
150,1956.3983435170649,0.9999752395432709,0.9991213534615313,0.9999862131661886
151,2221.946860939528,0.9999820798368132,0.9992063486619573,1.000001739964818
152,2523.5391704347658,0.9999743115911259,0.9992383103214919,0.9999789001204479
153,2866.067616948256,0.9999745321872995,0.9993114000196975,0.9999897959485413
154,3255.0885998350564,0.999965616144966,0.999345921637112,0.9999902328171867
155,3696.912707195032,0.9999726509866754,0.999397290333701,0.9999721043909113
156,4198.707084443923,0.9999474128056679,0.9994319456412054,0.9999942872358559
