,times,pi/3,pi/4,pi/5
96,615.0985788580504,0.9305932842646714,0.5003229369570498,0.8572657770516932
97,706.7181273927491,0.9332564931999987,0.5002853591594064,0.8632507971180049
98,811.9844993184008,0.9357670708892508,0.5002521462587041,0.8690328643407991
99,932.9304026284676,0.9381263242270009,0.5002227937628546,0.8746093783661232
100,1071.8913192051264,0.9403353868856877,0.5001968561690204,0.8799788790542782
101,1231.550603292826,0.9423953060163348,0.5001739386840444,0.8851408878405158
102,1414.9912974345757,0.9443068361784911,0.5001536920872046,0.8900958203602887
103,1625.7556664437934,0.9460703800895334,0.5001358074439602,0.8948449082499548
104,1867.9135990207808,0.9476859628459235,0.5001200113557495,0.8993900459508893
105,2146.141197858401,0.9491531329663287,0.5001060612911747,0.9037337217785802
106,2465.811075822604,0.950470872918255,0.5000937436540807,0.9078789625324876
107,2833.096101839324,0.9516375635630927,0.5000828685530246,0.9118291247555268
108,3255.0885998350564,0.9526509596645638,0.5000732661494153,0.9155878559655164
109,3739.9373024787938,0.9535081168530899,0.5000647873738037,0.9191590576900346
110,4297.004704320835,0.9542052551382145,0.5000573039221368,0.9225466989230993
111,4937.047852839003,0.9547377245478871,0.5000506998304725,0.9257547860212477
112,5672.426068491977,0.9551003854742848,0.5000448671518201,0.9287872899684808
113,6517.33960488242,0.9552869723823151,0.5000397193993427,0.931648054009731
114,7488.103857590015,0.9552902342860411,0.5000351814802012,0.9343407071649548
115,8603.46441668449,0.9551028303552566,0.5000311711024358,0.9368686231241342
116,9884.959046625585,0.9547157819028813,0.5000276304156845,0.9392348406523555
117,11357.333583431051,0.9541203731266872,0.5000245100025906,0.9414420370876009
118,13049.019780144015,0.9533061856504819,0.5000217517024247,0.9434923291212651
119,14992.684327860441,0.9522640921617431,0.5000193191614322,0.945387261518482
120,17225.859653987838,0.9509831314125216,0.5000171680159745,0.9471280536205285
121,19791.668678535574,0.9494537222373918,0.5000152771337923,0.9487150812028222
122,22739.657523579273,0.9476664744936842,0.5000135941865258,0.9501477484798747
123,26126.752255633262,0.9456132542498507,0.5000121117629713,0.951425458079744
124,30018.358135755858,0.943286235474226,0.5000108015148532,0.9525459176043184
125,34489.62260405752,0.9406819783755924,0.500009662378197,0.953506753006944
126,39626.88638701478,0.937798874605275,0.500008629722469,0.9543036311979289
127,45529.35074866947,0.934638207838727,0.5000077116495063,0.9549328990683456
128,52310.99308056258,0.9312067391144839,0.5000069466703777,0.9553876659584744
129,60102.76782070375,0.927516999408843,0.5000062369952238,0.955662316330197
