,times,gauss,flat
96,7.2326338964835335,0.3830917048311145,0.10301943385077847
97,7.934096665797492,0.3739595971582739,0.10033282392599031
98,8.703591361485165,0.36501421579482424,0.09771984920220259
99,9.547716114208056,0.35625213909094516,0.0951775948711243
100,10.473708979594486,0.3476740442110089,0.0927044886237365
101,11.489510001873086,0.3392771342635828,0.090297790943495
102,12.603829296797274,0.3310597171461609,0.0879560563969518
103,13.826221737646563,0.32302013844461197,0.08567687033690584
104,15.16716888470924,0.3151563791783629,0.08345871714868044
105,16.638168860761272,0.30746532085354583,0.0812996259385554
106,18.251834943190424,0.29994577330202166,0.07919787884526805
107,20.022003718155844,0.2925944809785256,0.0771520419802567
108,21.963853724165467,0.28540976236158716,0.07516002750318901
109,24.09403560239527,0.27838746658713676,0.07322100397347578
110,26.430814869741084,0.2715261149587653,0.07133301754785677
111,28.99422853882875,0.2648230057094171,0.0694945512363237
112,31.80625692794119,0.2582743398938028,0.06770452305506314
113,34.891012134067736,0.2518786304334167,0.06596161161921421
114,38.27494478516315,0.24563240820809085,0.06426405038232963
115,41.987070844439145,0.2395331571233849,0.06261064418341687
116,46.05922041145104,0.23357731236512458,0.061000926823444476
117,50.526310653356795,0.22776258673931046,0.05943316393039316
118,55.42664520663107,0.22208611403348766,0.0579057268802446
119,60.80224261649427,0.21654521168540344,0.05641883918749411
120,66.69919663030129,0.21113709918207532,0.054970341484892146
121,73.16807143427191,0.2058588889226703,0.053559183079320116
122,80.26433522257173,0.2007076961489827,0.05218492680980665
123,88.04883581643465,0.19568146028453842,0.0508460778510732
124,96.58832241158709,0.1907768094483156,0.04954250059442889
125,105.95601792776169,0.18599125846961992,0.048272573665085354
126,116.23224686798518,0.18132207814055074,0.047035028559282814
127,127.5051240713013,0.1767669861930027,0.04582985370236905
128,139.87131026472386,0.1723234154284243,0.044655844013612354
129,153.43684089300132,0.16798863162020705,0.0435121228237262
130,168.31803533309582,0.16376011876830607,0.04239767559386141
131,184.64249428955426,0.15963587959729478,0.04131207040565529
132,202.55019392306664,0.15561331045092094,0.040254823386629064
133,222.19468609395238,0.15169014662492245,0.039224641193861154
134,243.74441501222216,0.14786376122937334,0.03822057367711826
135,267.3841615839949,0.14413210168853582,0.03724283474544539
136,293.31662783900424,0.14049301805323375,0.03629000381703265
137,321.76417502507354,0.13694404579106098,0.0353618611066052
138,352.970730273065,0.13348357853840964,0.034457705586447056
139,387.20387818125573,0.13010905226348493,0.033576505660348595
140,424.75715525369026,0.12681878317159045,0.032718259940359956
141,465.9525668664677,0.12361048070624052,0.03188168222061613
142,511.1433483440166,0.1204822639138568,0.03106674939451669
143,560.7169938205458,0.11743221941456618,0.030272911961688038
144,615.0985788580504,0.11445840499212741,0.029499377094563562
145,674.75440531107,0.11155896330417651,0.028745459817659115
146,740.1959996915638,0.10873245386744085,0.028011240973828948
147,811.9844993184008,0.10597653845145179,0.027295443747743564
148,890.735463861044,0.103289979141565,0.026598366930439068
149,977.1241535346502,0.1006708552001266,0.02591880570586161
150,1071.8913192051284,0.09811748965263013,0.025256961945265326
151,1175.849554052158,0.09562839316543974,0.024612220765804223
152,1289.890261253308,0.09320166432860276,0.0239834307798838
153,1414.9912974345757,0.09083632293035328,0.023371206230270697
154,1552.225357427048,0.08853039926640321,0.02277443867202693
155,1702.7691722259012,0.08628272535241778,0.02219290157394725
156,1867.9135990207847,0.08409179407888104,0.02162653790827264
157,2049.074689815846,0.08195596189223334,0.021074515581855156
158,2247.8058335487253,0.07987412190321004,0.020536369718062535
159,2465.811075822604,0.07784485922673856,0.020012468019161053
160,2704.959730463137,0.07586684032430815,0.01950160272229753
161,2967.302408188873,0.07393866854970124,0.019003916800317353
162,3255.0885998350564,0.07205943297057091,0.0185187679475522
163,3570.7859649004627,0.0702277408263804,0.018046207811061823
164,3917.1014908092607,0.06844227007179625,0.017585786425999735
165,4297.004704320843,0.06670203872654129,0.017137078469168027
166,4713.753134116729,0.06500588182760676,0.016699642083673485
167,5170.920242896755,0.06335265940494188,0.016273651152396408
168,5672.426068491977,0.061741306325285045,0.015858361221118764
169,6222.570836730231,0.060170737913868254,0.01545389834177097
170,6826.071834272392,0.05864009306924374,0.015059595133261062
171,7488.10385759003,0.05714821072685382,0.014675343327315512
172,8214.343584919421,0.05569411744742405,0.01430115855694764
173,9011.018251665018,0.05427701778057964,0.013936324126073665
174,9884.959046625585,0.05289574366905008,0.013580751034705893
175,10843.659686896108,0.05154956985899448,0.013234409401102045
176,11895.34067370321,0.050237606224760395,0.01289687262350885
177,13049.019780144015,0.04895880696928813,0.01256781864740669
178,14314.589375234784,0.04771255006938273,0.012247386768200193
179,15702.901247293776,0.04649796467907489,0.011934925060521132
180,17225.859653987874,0.04531423376104284,0.011630654348205658
181,18896.523396912115,0.04416060987128386,0.011333927418086417
182,20729.217795953697,0.043036308899922035,0.011044990549043059
183,22739.657523579273,0.041940381438050144,0.010763159858110067
184,24945.081352303165,0.04087248041717425,0.010488652929866935
185,27364.39997074672,0.03983171558472615,0.010221178718851406
186,30018.35813575592,0.03881731047905987,0.009960529366950336
187,32929.71255097148,0.03782875964010436,0.009706524266366198
188,36123.426997094306,0.03686537449059799,0.009459020757847266
189,39626.88638701478,0.035926428489339746,0.009217945933195715
190,43470.131581250265,0.035011382978132194,0.00898283671621852
191,47686.116977144746,0.03411960665765151,0.008753616675738199
192,52310.99308056258,0.03325045372323456,0.00853046097430173
193,57384.416483023924,0.03240350894012668,0.008313003358265448
194,62949.88990221888,0.03157811029339124,0.008100964818443414
195,69055.1352016233,0.030773687604411827,0.007894360323964181
196,75752.5025877192,0.029989754351558404,0.007693120425045694
197,83099.41949353403,0.02922565565623777,0.007497020269835149
198,91158.88299750818,0.028481136396336308,0.0073057460564709634
199,100000.0,0.027755514245609788,0.007119547273022915
