,times,0,1,20
73,2.0022003718155843,0.8481379281132757,0.7371770440991953,0.7371770440991953
74,2.221946860939524,0.8610088572953671,0.7567062005962303,0.7567062005962303
75,2.4658110758226037,0.8729563921548263,0.775233713012045,0.775233713012045
76,2.7364399970746716,0.8840188809323127,0.7927434510233278,0.7927434510233278
77,3.0367711180354604,0.894238017165755,0.8092311009494988,0.8092311009494988
78,3.370064329271928,0.9036576991128988,0.824703018425457,0.824703018425457
79,3.739937302478798,0.9123231209363877,0.8391748874183934,0.8391748874183934
80,4.150404757850477,0.9202799983828617,0.8526703869106869,0.8526703869106869
81,4.605922041145108,0.9275738405413866,0.8652197568140252,0.8652197568140252
82,5.1114334834401705,0.9342495139726228,0.876858544230383,0.876858544230383
83,5.672426068491978,0.9403506836307192,0.8876263051412548,0.8876263051412548
84,6.294988990221888,0.9459195458462052,0.89756549496959,0.89756549496959
85,6.9858797467852485,0.9509965285056339,0.9067205601118369,0.9067205601118369
86,7.752597488629465,0.9556200558533423,0.9151370050123285,0.9151370050123285
87,8.603464416684508,0.9598264492124098,0.9228605980536164,0.9228605980536164
88,9.547716114208066,0.9636498770516119,0.9299367862540213,0.9299367862540213
89,10.59560179277617,0.9671223416610158,0.9364100673785942,0.9364100673785942
90,11.758495540521583,0.97027369345275,0.9423236012920208,0.9423236012920208
91,13.049019780144016,0.9731316678388026,0.9477189240951236,0.9477189240951236
92,14.48118227674533,0.9757219449458646,0.9526357400833537,0.9526357400833537
93,16.070528182616385,0.9780682419503853,0.9571117715926373,0.9571117715926373
94,17.834308769319094,0.9801924655818601,0.9611826390941012,0.9611826390941012
95,19.791668678535572,0.9821148977153499,0.9648817423929172,0.9648817423929172
96,21.963853724165467,0.9838538886628053,0.9682403727404673,0.9682403727404673
97,24.37444150122222,0.9854265647631173,0.9712876816243751,0.9712876816243751
98,27.04959730463137,0.9868484383921136,0.9740507365965229,0.9740507365965229
99,30.01835813575592,0.9881332419694409,0.9765545998793002,0.9765545998793002
100,33.312947879346765,0.9892933032962294,0.9788224003305604,0.9788224003305604
101,36.96912707195032,0.9903408253475129,0.9808753913571707,0.9808753913571707
102,41.0265810582719,0.9912871514666495,0.9827330094516303,0.9827330094516303
103,45.52935074866948,0.992142646806769,0.984412990783208,0.984412990783208
104,50.526310653356795,0.9929146862678127,0.985931669850082,0.985931669850082
105,56.071699382054575,0.9936098226458807,0.9873044657869895,0.9873044657869895
106,62.22570836730232,0.9942371894494751,0.9885449865100422,0.9885449865100422
107,69.0551352016233,0.9948044718292567,0.9896661576605695,0.9896661576605695
108,76.63410868007462,0.9953159532936418,0.990678818859087,0.990678818859087
