,times,pi/4,pi/3,pi/5
113,128.9890261253308,1.0,0.014260253954521351,0.0380913480945137
114,143.14589375234786,1.0,0.012868089148581075,0.03445397479138628
115,158.85651294280527,1.0,0.011610234467989047,0.03115268912157498
116,176.2914118095948,1.0,0.010474030258138282,0.028158499676749327
117,195.63983435170647,1.0,0.009447954560443476,0.025444534780391662
118,217.11179456945052,1.0,0.008521531318804957,0.02298596031494723
119,240.9403560239527,1.0,0.007685243973668268,0.02075988502081921
120,267.38416158399497,1.0,0.00693045454995454,0.01874525756165728
121,296.73024081888724,1.0,0.006249328229039307,0.016922758861410096
122,329.2971255097155,1.0,0.005634763306303932,0.015274693382386536
123,365.43830709572546,1.0,0.005080326369898646,0.013784878437103349
124,405.54607358408276,1.0,0.004580192489114218,0.012438536775014025
125,450.05576757004974,1.0,0.004129090168592319,0.01122219313370544
126,499.450511585514,1.0,0.0037222508044715994,0.010123574183648582
127,554.2664520663108,1.0,0.003355362367911666,0.00913151330815609
128,615.0985788580505,1.0,0.003024527038132498,0.008235860602067472
129,682.6071834272393,1.0,0.0027262225094016844,0.007427398296509386
130,757.525025877192,1.0,0.0024572667031695994,0.006697761678001328
131,840.6652885618333,1.0,0.0022147858155369005,0.00603936546251446
132,932.9304026284696,1.0,0.001996184862280231,0.005445335503647018
133,1035.3218432956637,1.0,0.0017991210308508899,0.004909445654234493
134,1148.9510001873086,1.0,0.001621479708084402,0.004426059558445
135,1275.051240713013,1.0,0.0014613525621534956,0.003990077123274497
136,1414.991297434576,1.0,0.0013170176697940223,0.003596885401440732
137,1570.2901247293776,1.0,0.001186921508311276,0.003242313609543713
138,1742.6333860096508,1.0,0.0010696626454819893,0.0029225920040013833
139,1933.891750455232,1.0,0.0009639769734523736,0.0026343144694412866
140,2146.141197858406,1.0,0.0008687243450333857,0.0023744042698907184
141,2381.6855519761607,1.0,0.0007828764823848088,0.002140082615799607
142,2643.0814869741084,1.0,0.0007055061031720076,0.001928840569753778
143,2933.1662783900483,1.0,0.0006357772473057203,0.0017384132854012945
144,3255.0885998350564,1.0,0.0005729360366518552,0.001566756617346737
145,3612.3426997094302,1.0,0.0005163028680921851,0.001412025903476366
146,4008.8063288984645,1.0,0.0004652651246740661,0.0012725567301276437
147,4448.782831127585,1.0,0.0004192705463887995,0.001146847504418208
148,4937.047852839004,1.0,0.00037782122760050114,0.0010335436714130914
149,5478.901179593945,1.0,0.0003404681957155151,0.0009314234265422899
150,6080.224261649427,1.0,0.000306806883391951,0.0008393847857324976
151,6747.5440531107,1.0,0.00027647257260966643,0.0007564340062594833
152,7488.10385759003,1.0,0.00024913666157421203,0.000681675102270541
153,8309.941949353404,1.0,0.0002245030537064141,0.000614300056121714
154,9221.97882333434,1.0,0.0002023047140072133,0.0005535804343336263
155,10234.114021054527,1.0,0.00018230083572131297,0.00049885956337734
156,11357.333583431051,1.0,0.00016427451604536777,0.00044954544364181874
157,12603.829296797274,1.0,0.00014803040337442108,0.00040510433587708514
158,13987.131026472387,1.0,0.00013339250871216704,0.00036505496240124286
159,15522.25357427048,1.0,0.00012020188236502069,0.0003289636145627804
160,17225.859653987874,1.0,0.00010831537316235305,0.0002964393102564664
161,19116.440753857038,1.0,9.760416918459152e-05,0.0002671297394857068
162,21214.51784910632,1.0,8.795224912871596e-05,0.00024071745222293184
163,23542.864143224204,1.0,7.92546462362013e-05,0.0002169162123273551
164,26126.752255633317,1.0,7.141697671139016e-05,0.00019546784124562232
165,28994.22853882881,1.0,6.435448544504889e-05,0.0001761397999893391
166,32176.417502507353,1.0,5.799037107613769e-05,0.0001587225718931344
167,35707.859649004626,1.0,5.22554453229076e-05,0.0001430274938998533
168,39626.88638701478,1.0,4.708777665892436e-05,0.00012888424483088886
169,43976.036093027215,1.0,4.243112830834945e-05,0.00011613930176888949
170,48802.515836544335,1.0,3.82348429346016e-05,0.00010465445106828402
171,54158.71378079476,1.0,3.4453707893246825e-05,9.430536257722904e-05
172,60102.76782070388,1.0,3.104639704456152e-05,8.497959366118084e-05
173,66699.19663030129,1.0,2.7976011699071017e-05,7.657584479896896e-05
174,74019.59996915652,1.0,2.5209395054752033e-05,6.900314243890526e-05
175,82143.43584919439,1.0,2.27162116975202e-05,6.21793769293231e-05
176,91158.88299750836,1.0,2.046974960057298e-05,5.603025716085438e-05
177,101163.7979766207,1.0,1.8445338558255314e-05,5.048921529761862e-05
178,112266.77735108159,1.0,1.662117243990592e-05,4.549624707181604e-05
179,124588.33642950082,1.0,1.4977430001957163e-05,4.099688377176704e-05
180,138262.2173764659,1.0,1.3496167244171206e-05,3.694252554939669e-05
181,153436.84089300132,1.0,1.2161512736381445e-05,3.328917133328252e-05
182,170276.91722258978,1.0,1.0958710043451714e-05,2.9996949486623838e-05
183,188965.23396912115,1.0,9.875012439008609e-06,2.7030473756052767e-05
184,209704.64013232305,1.0,8.898331648715604e-06,2.4357256747661865e-05
185,232720.2478960412,1.0,8.018399448159554e-06,2.1948406987991543e-05
186,258261.87606826748,1.0,7.225333035611917e-06,1.977786248467592e-05
187,286606.7616948256,1.0,6.510851908681434e-06,1.782182848500751e-05
188,318062.5692794119,1.0,5.866883793141747e-06,1.605940597002433e-05
189,352970.73027306574,1.0,5.28673874274483e-06,1.4471115235537146e-05
190,391710.1490809261,1.0,4.763850397029932e-06,1.304004797285321e-05
191,434701.3158125035,1.0,4.292765179473843e-06,1.1750381068599026e-05
192,482410.8704165374,1.0,3.868217631512947e-06,1.0588360794045843e-05
193,535356.6677410719,1.0,3.4856593320095696e-06,9.541173941749163e-06
194,594113.3984965039,1.0,3.140986231402957e-06,8.597620880084732e-06
195,659318.8271333541,1.0,2.8302979395251203e-06,7.747318556178588e-06
196,731680.7143427207,1.0,2.5504693612848963e-06,6.981172193111494e-06
197,811984.4993184009,1.0,2.2981771176178294e-06,6.29072381149036e-06
198,901101.8251665037,1.0,2.0709486102301366e-06,5.668645580912577e-06
199,1000000.0,1.0,1.8661590704363003e-06,5.108017998201659e-06
