,times,d=0,d=1,d=200
101,36.96912707195032,0.013168596866984818,0.02566135046880987,0.02566135046880987
102,41.0265810582719,0.011897241986793978,0.023241456408915073,0.023241456408915073
103,45.52935074866948,0.010745916067683409,0.02103963484841183,0.02103963484841183
104,50.526310653356795,0.00970378401006345,0.019038078483930874,0.019038078483930874
105,56.07169938205458,0.008760912832282725,0.017220096709039328,0.017220096709039328
106,62.22570836730231,0.007908185656954439,0.015570098743205599,0.015570098743205599
107,69.0551352016233,0.007137244996401024,0.014073588950059916,0.014073588950059916
108,76.63410868007462,0.006440470274847057,0.012717132260299158,0.012717132260299158
109,85.04489341802686,0.005810928711745051,0.011488326215146049,0.011488326215146049
110,94.37878277775391,0.005242267177640381,0.010375736389982205,0.010375736389982205
111,104.73708979594508,0.004728712920126196,0.009368825830013774,0.009368825830013774
112,116.23224686798542,0.004265046347474869,0.008457934622488816,0.008457934622488816
113,128.9890261253308,0.003846489641577728,0.007634229981270615,0.007634229981270615
114,143.14589375234786,0.003468711013560209,0.006889629700705267,0.006889629700705267
115,158.85651294280527,0.0031278152828532347,0.0062167301806892354,0.0062167301806892354
116,176.2914118095948,0.002820224663338424,0.005608797420913233,0.005608797420913233
117,195.63983435170647,0.002542724073241087,0.0050597181915534185,0.0050597181915534185
118,217.11179456945052,0.0022924141750309355,0.004563890852711327,0.004563890852711327
119,240.9403560239527,0.0020666295876879365,0.004116239450198019,0.004116239450198019
120,267.38416158399497,0.0018630116170070786,0.0037121808299454325,0.0037121808299454325
121,296.73024081888724,0.0016793809864461048,0.0033475112672226256,0.0033475112672226256
122,329.2971255097155,0.001513795430576321,0.003018441985054407,0.003018441985054407
123,365.43830709572546,0.001364497317124007,0.0027215566378544958,0.0027215566378544958
124,405.54607358408276,0.0012298778237890527,0.002453716145926799,0.002453716145926799
125,450.05576757004974,0.001108522491754187,0.0022121245569568394,0.0022121245569568394
126,499.450511585514,0.0009991044087289892,0.001994225408989067,0.001994225408989067
127,554.2664520663108,0.0009004808773637082,0.0017977038885576987,0.0017977038885576987
128,615.0985788580505,0.0008115633212569807,0.0016204986005802819,0.0016204986005802819
129,682.6071834272393,0.0007314265697777575,0.0014606961625452022,0.0014606961625452022
130,757.525025877192,0.0006591791587751555,0.001316623698470811,0.001316623698470811
131,840.6652885618333,0.000594072906242538,0.0011867171968677986,0.0011867171968677986
132,932.9304026284696,0.0005353771423632816,0.001069608847745283,0.001069608847745283
133,1035.3218432956637,0.00048248815026985433,0.0009640289628217697,0.0009640289628217697
134,1148.9510001873086,0.00043480710489091523,0.0008688562665426187,0.0008688562665426187
135,1275.051240713013,0.00039184571103789283,0.0007830627420548981,0.0007830627420548981
136,1414.991297434576,0.00035311719949859724,0.0007057300233350421,0.0007057300233350421
137,1570.2901247293776,0.00031821993886478644,0.0006360237589837154,0.0006360237589837154
138,1742.6333860096508,0.0002867682120584241,0.0005731963850316501,0.0005731963850316501
139,1933.891750455232,0.0002584198838712978,0.0005165659482631445,0.0005165659482631445
140,2146.141197858406,0.00023288069888749582,0.0004655301023266838,0.0004655301023266838
141,2381.6855519761607,0.00020985350671842904,0.000419525379379503,0.000419525379379503
142,2643.0814869741084,0.00018911409127794746,0.0003780726346403093,0.0003780726346403093
143,2933.1662783900483,0.00017041496734341083,0.00034070215633938135,0.00034070215633938135
144,3255.0885998350564,0.0001535673946085779,0.00030703556322178035,0.00030703556322178035
145,3612.3426997094302,0.00013838911231978132,0.0002766819176771526,0.0002766819176771526
146,4008.8063288984645,0.0001247009853627716,0.0002493380232914384,0.0002493380232914384
147,4448.782831127585,0.00011237728709934426,0.00022468902906636675,0.00022468902906636675
148,4937.047852839004,0.0001012651150076479,0.0002024765813543823,0.0002024765813543823
149,5478.901179593945,9.125016399242155e-05,0.0001824646785343259,0.0001824646785343259
150,6080.224261649427,8.223393925924775e-05,0.00016441999483304438,0.00016441999483304438
