,times,pi/4,pi/3,pi/5
80,4.150404757850477,0.16060285132378171,0.1430968663807189,0.15344592493059264
81,4.605922041145108,0.15072925995942427,0.1329973384869575,0.14344131310847688
82,5.1114334834401705,0.14150151258759247,0.12357656389013322,0.1340931243931982
83,5.672426068491977,0.13288398633041665,0.1147978231719878,0.1253654097281224
84,6.294988990221888,0.1248411076423434,0.10662440630755686,0.11722226004963576
85,6.985879746785249,0.11733774959371022,0.09902005395516242,0.10962822993875142
86,7.752597488629465,0.11033956229788561,0.09194930976785608,0.1025486725589333
87,8.60346441668451,0.10381323663069095,0.08537779725011183,0.0959500050046184
88,9.547716114208066,0.09772670659947312,0.07927243622035907,0.08979991545331936
89,10.59560179277617,0.09204929495718699,0.07360159194830414,0.0840675150039053
90,11.758495540521581,0.08675181891883067,0.06833518129220346,0.07872344242583233
91,13.049019780144016,0.08180665939841211,0.06344473681175304,0.07373992836207763
92,14.481182276745331,0.07718779577935025,0.058903436021666616,0.069090826739497
93,16.070528182616385,0.07287082052169616,0.054686102326133405,0.06475162556525557
94,17.834308769319094,0.06883293277748469,0.05076918334679964,0.06069942926593316
95,19.791668678535572,0.06505291492145668,0.04713071154762197,0.056912927516277106
96,21.96385372416547,0.0615110951671566,0.04375025130352472,0.0533723503722005
97,24.37444150122222,0.058189298784947815,0.04060883587801549,0.05005941245556478
98,27.04959730463137,0.05507078891299218,0.037688897178744844,0.046957248688799844
99,30.01835813575592,0.05214020229234243,0.034974190651782255,0.04405034363236064
100,33.31294787934677,0.04938347695274397,0.03244971725108883,0.04132445612900448
101,36.96912707195032,0.04678777419709467,0.030101644070907055,0.03876654069877557
102,41.0265810582719,0.04434139741448815,0.02791722494453132,0.03636466694469092
103,45.52935074866948,0.04203370806029496,0.02588472208102816,0.034107938104744176
104,50.526310653356795,0.03985504019212542,0.023993329619852368,0.03198640980183513
105,56.07169938205458,0.03779661500977132,0.022233099820821344,0.029991009980015196
106,62.22570836730231,0.03585045686225877,0.02059487246411561,0.02811346095494788
107,69.0551352016233,0.034009312131577235,0.0190702079045546,0.026346204433961455
108,76.63410868007462,0.032266572269162415,0.017651324101478006,0.024682330266559152
109,85.04489341802686,0.03061620205075405,0.01633103782781591,0.023115509565345034
110,94.37878277775391,0.02905267384390821,0.015102710149504412,0.021639932691310832
111,104.73708979594508,0.027570908375814596,0.013960196161629804,0.0202502524326069
112,116.23224686798542,0.02616622217733449,0.012897798874635609,0.018941532532294254
113,128.9890261253308,0.024834281591585534,0.011910227067699975,0.017709201550181197
114,143.14589375234786,0.023571062995671313,0.01099255726807214,0.016549011888848393
115,158.85651294280527,0.02237281870725253,0.01014020335095161,0.015457003684891215
116,176.2914118095948,0.021236047938724568,0.009348883410677997,0.01442947330587248
117,195.63983435170647,0.020157472116930936,0.008614595910551774,0.013462948160865757
118,217.11179456945052,0.019134013899552525,0.007933596228254887,0.012554161429394228
119,240.9403560239527,0.01816277994294631,0.007302373943130516,0.01170003315189729
120,267.38416158399497,0.017241045153513594,0.006717632251686843,0.010897653711745375
121,296.73024081888724,0.016366239312441588,0.006176277258909006,0.010144268631921843
122,329.2971255097155,0.015535936010845634,0.005675401939036249,0.009437264967762395
123,365.43830709572546,0.014747842512740986,0.0052122772318887655,0.008774159296142853
124,405.54607358408276,0.013999790679864428,0.004784336611820058,0.008152591936294975
125,450.05576757004974,0.013289728754339477,0.004389162150737785,0.007570316730422848
126,499.450511585514,0.012615713841745984,0.004024483632226827,0.007025196262099102
127,554.2664520663108,0.01197590497477825,0.0036881702932641688,0.006515194327641421
128,615.0985788580505,0.011368557584541418,0.0033782225291557064,0.006038366967231961
129,682.6071834272393,0.010792018827734288,0.0030927560954797715,0.005592859992675019
130,757.525025877192,0.010244721153227616,0.0028300058141709555,0.005176906259851198
131,840.6652885618333,0.009725178636259164,0.002588321733431406,0.00478882300223805
132,932.9304026284696,0.009231982001849793,0.0023661566052894487,0.004427005501403748
133,1035.3218432956637,0.00876379377356257,0.002162056773431906,0.004089919286042781
134,1148.9510001873086,0.008319343701732408,0.0019746682390699233,0.003776104192063695
135,1275.051240713013,0.00789742724737664,0.0018027303809199106,0.0034841717498202357
136,1414.991297434576,0.007496901435680655,0.001645056993825861,0.0032128010967288003
137,1570.2901247293776,0.007116682278400187,0.0015005471394573264,0.0029607294837714375
138,1742.6333860096508,0.006755741224684625,0.0013681812354529525,0.0027267588153953694
139,1933.891750455232,0.006413100789845822,0.0012470000618191603,0.0025097547585650215
140,2146.141197858406,0.006087831956463171,0.001136117492478096,0.0023086377509156154
141,2381.6855519761607,0.005779054340414657,0.001034715548514379,0.0021223800990967556
142,2643.0814869741084,0.005485932676037919,0.0009420247170911184,0.0019500124534372176
143,2933.1662783900483,0.00520767474413712,0.0008573405073190261,0.001790619414706075
144,3255.0885998350564,0.0049435267119521285,0.0007800096817574115,0.0016433275637305893
145,3612.3426997094302,0.0046927721502295575,0.0007094211833438317,0.0015073162030858382
146,4008.8063288984645,0.004454732345944952,0.0006450218803354588,0.0013818148149965992
147,4448.782831127585,0.004228764146899569,0.0005862895579318603,0.0012660884181465318
148,4937.047852839004,0.00401425638747109,0.0005327495562849544,0.0011594495563281642
149,5478.901179593945,0.0038106263164484574,0.00048396414541135177,0.001061255308350119
150,6080.224261649427,0.0036173223886923982,0.000439524057270308,0.0009708929493382738
151,6747.5440531107,0.0034338222384060887,0.0003990632497814216,0.0008877939363269182
152,7488.10385759003,0.0032596299981510184,0.0003622326456845076,0.0008114256609986796
153,8309.941949353404,0.0030942731922678776,0.0003287238771791157,0.0007412827290396571
154,9221.97882333434,0.0029373012428063785,0.00029824276712124906,0.0006769017595125819
155,10234.114021054527,0.0027882877814839023,0.00027052851719698486,0.0006178423794695629
156,11357.333583431051,0.0026468392522002266,0.00024533513922941436,0.0005636958652053486
157,12603.829296797274,0.002512561106428485,0.00022244195717670005,0.0005140854127924964
158,13987.131026472387,0.0023850939722915277,0.00020164406580144243,0.00046865151435845974
159,15522.25357427048,0.002264095356809257,0.00018275535293473184,0.00042706985578277995
160,17225.859653987874,0.002149234362105636,0.00016560503826670397,0.00038903009083960445
161,19116.440753857038,0.0020401987653323986,0.00015003728738845128,0.00035425026746583953
162,21214.51784910632,0.0019366922787464826,0.00013590917731708552,0.00032246685753854314
163,23542.864143224204,0.001838437755824845,0.00012309153474400865,0.00029343384238165765
164,26126.752255633317,0.001745171262228333,0.00011146387276438164,0.0002669288209593496
165,28994.22853882881,0.0016566309777094413,0.0001009204832161823,0.00024273848911551268
166,32176.417502507353,0.001572585113214089,9.135894983667835e-05,0.0002206749314579053
167,35707.859649004626,0.0014927982305652243,8.26937441656249e-05,0.0002005549258650228
168,39626.88638701478,0.0014170655393161658,7.48376957298353e-05,0.00018221951131278393
169,43976.036093027215,0.0013451687259961838,6.77215412671858e-05,0.00016551232649553366
170,48802.515836544335,0.0012769225923137328,6.127206852077355e-05,0.00015029916155000165
171,54158.71378079476,0.00121213920551861,5.5431577830618204e-05,0.0001364470098460236
172,60102.76782070388,0.0011506418329035337,5.014141279059854e-05,0.00012384304721939018
173,66699.19663030129,0.0010922680879013936,4.535028916460933e-05,0.00011237430060231423
174,74019.59996915652,0.0010368487038216062,4.1014168869111576e-05,0.00010194635618080919
175,82143.43584919439,0.0009842440551535577,3.708655055732242e-05,9.246349078599614e-05
176,91158.88299750836,0.0009343102381938796,3.3533728386405355e-05,8.384675465430374e-05
177,101163.7979766207,0.0008869056424045494,3.0317216500802025e-05,7.601571880580982e-05
178,112266.77735108159,0.0008419087968980239,2.740637933336009e-05,6.890369712214285e-05
179,124588.33642950082,0.0007991936098073517,2.4774325773587926e-05,6.244451622301885e-05
180,138262.2173764659,0.0007586476161354294,2.23910530069192e-05,5.658040900086082e-05
181,153436.84089300132,0.0007201560689416639,2.0236855162981377e-05,5.12587360126274e-05
182,170276.91722258978,0.0006836190427247571,1.8288446979434112e-05,4.6428250351261006e-05
183,188965.23396912115,0.0006489367362738934,1.6524880782149732e-05,4.2047925886971834e-05
184,209704.64013232305,0.0006160108297064526,1.493216908979771e-05,3.807306379637861e-05
185,232720.2478960412,0.0005847565125327331,1.3491021299586886e-05,3.447016339999355e-05
186,258261.87606826748,0.0005550898948055507,1.2187505267898842e-05,3.120310813298727e-05
187,286606.7616948256,0.0005269252990588051,1.1010906236018563e-05,2.824125320220825e-05
188,318062.5692794119,0.0005001926401570208,9.945936482076646e-06,2.5558437846709052e-05
189,352970.73027306574,0.00047481422506281013,8.983212166050137e-06,2.3125795377690508e-05
190,391710.1490809261,0.0004507237121324176,8.114724061244122e-06,2.0923413942957632e-05
191,434701.3158125035,0.00042785685197964363,7.3284880319996e-06,1.892822186782022e-05
192,482410.8704165374,0.00040614955677474525,6.617806418318801e-06,1.7120414243046107e-05
193,535356.6677410719,0.0003855418888317068,5.977224137871712e-06,1.548508161895251e-05
194,594113.3984965039,0.0003659823562275745,5.397411364477801e-06,1.4003193366276131e-05
195,659318.8271333541,0.00034741417081155597,4.8729195407364694e-06,1.2662044220418571e-05
196,731680.7143427207,0.0003297854579225681,4.400626848128881e-06,1.1449198957049928e-05
197,811984.4993184009,0.00031305502120016203,3.9736995816085735e-06,1.0350151416918423e-05
198,901101.8251665037,0.0002971715555303936,3.5872546535075643e-06,9.356465609292317e-06
199,1000000.0,0.00028209493240709694,3.238332435879511e-06,8.457720160700067e-06
