,times,pi/4,pi/3,pi/5
70,1.4649713983072863,0.0,0.35827234026688853,0.17045655605291796
71,1.625755666443795,0.0,0.38232362680960286,0.1855989912144822
72,1.8041864093920719,0.0,0.40695841235023783,0.20175385987728361
73,2.0022003718155843,0.0,0.43206779970145465,0.2189304869196401
74,2.2219468609395236,0.0,0.4575301378054866,0.2371278533195474
75,2.4658110758226037,0.0,0.4832122158285729,0.2563340599393457
76,2.736439997074672,0.0,0.5089797825854255,0.27652335755275803
77,3.0367711180354604,0.0,0.5347017513835279,0.2976563974953457
78,3.370064329271928,0.0,0.5602460885057292,0.3196828504238765
79,3.739937302478798,0.0,0.5854737204193369,0.34253643055531874
80,4.150404757850477,0.0,0.6102644816314542,0.366139077242147
81,4.605922041145108,0.0,0.6345087641802556,0.3903985385822867
82,5.1114334834401705,0.0,0.6580905647297685,0.41520501413066047
83,5.672426068491977,0.0,0.6809236292382339,0.44044339772008917
84,6.294988990221888,0.0,0.7029306057500381,0.4659885000972945
85,6.985879746785249,0.0,0.7240363456517013,0.4917162567455791
86,7.752597488629465,0.0,0.7442016032176495,0.5174867945970368
87,8.60346441668451,0.0,0.7633769426071235,0.5431626472732508
88,9.547716114208066,0.0,0.7815477054850698,0.5686135658125647
89,10.59560179277617,0.0,0.7986955827121367,0.593714803185038
90,11.758495540521581,0.0,0.8148230212259268,0.6183368529968112
91,13.049019780144016,0.0,0.8299391692118385,0.6423698506495056
92,14.481182276745331,0.0,0.8440627604109245,0.6657185856594259
93,16.070528182616385,0.0,0.8572198379925396,0.6882842885166914
94,17.834308769319094,0.0,0.8694439638967333,0.7100009716595685
95,19.791668678535572,0.0,0.8807686436556442,0.7308029095248467
96,21.96385372416547,0.0,0.8912408393963568,0.7506411416399803
97,24.37444150122222,0.0,0.9008944859946523,0.7694908785144622
98,27.04959730463137,0.0,0.9097864711444568,0.7873205374413142
99,30.01835813575592,0.0,0.9179495787185992,0.804134673445737
100,33.31294787934677,0.0,0.925441901737291,0.819923005999673
101,36.96912707195032,0.0,0.9322987873209307,0.8347124807480438
102,41.0265810582719,0.0,0.9385686107851282,0.8485104566820526
103,45.52935074866948,0.0,0.9442966213514821,0.8613591170463285
104,50.526310653356795,0.0,0.9495150611329437,0.8732786264539473
105,56.07169938205458,0.0,0.9542750206793666,0.8843204708295559
106,62.22570836730231,0.0,0.958602646687917,0.8945144540405756
107,69.0551352016233,0.0,0.962537741864711,0.9039144917524797
108,76.63410868007462,0.0,0.966115594906764,0.9125590583701932
109,85.04489341802686,0.0,0.9693576974973966,0.9204958428782548
110,94.37878277775391,0.0,0.9723041196944726,0.9277743322987237
111,104.73708979594508,0.0,0.9749725485957357,0.9344302634821059
112,116.23224686798542,0.0,0.9773878753564155,0.9405195147046876
113,128.9890261253308,0.0,0.9795803888338107,0.946072498257948
114,143.14589375234786,0.0,0.9815598430108535,0.9511370409677758
115,158.85651294280527,0.0,0.9833527222085318,0.955750221660652
116,176.2914118095948,0.0,0.9849761712478403,0.9599423175778402
117,195.63983435170647,0.0,0.9864386183351317,0.9637586605591
118,217.11179456945052,0.0,0.9877657711024141,0.9672202608587894
119,240.9403560239527,0.0,0.988962882577292,0.9703623765231129
120,267.38416158399497,0.0,0.9900411327416977,0.9732150238883414
121,296.73024081888724,0.0,0.9910206219789484,0.9757950204979822
122,329.2971255097155,0.0,0.9919007669550065,0.9781373908947999
123,365.43830709572546,0.0,0.9926952760183408,0.9802561174690544
124,405.54607358408276,0.0,0.993416321812236,0.9821705957873673
125,450.05576757004974,0.0,0.9940615303223351,0.9839080739563604
126,499.450511585514,0.0,0.9946472063077836,0.9854747050458134
127,554.2664520663108,0.0,0.995176275419391,0.9868917337240333
128,615.0985788580505,0.0,0.9956485321242579,0.9881754829629662
129,682.6071834272393,0.0,0.9960804707357604,0.9893298236017559
130,757.525025877192,0.0,0.9964672979519559,0.9903769121382422
131,840.6652885618333,0.0,0.9968135429076702,0.9913218839676065
132,932.9304026284696,0.0,0.9971316013396408,0.9921707949347528
133,1035.3218432956637,0.0,0.9974135765366953,0.9929430568439073
134,1148.9510001873086,0.0,0.9976688019793017,0.9936364749986311
135,1275.051240713013,0.0,0.997902500750918,0.9942606474020182
136,1414.991297434576,0.0,0.9981072137480266,0.9948288754495633
137,1570.2901247293776,0.0,0.9982969731259865,0.9953364110754872
138,1742.6333860096508,0.0,0.9984669839862086,0.9957961580074938
139,1933.891750455232,0.0,0.9986157439335764,0.9962133411635405
140,2146.141197858406,0.0,0.998756646241044,0.9965839902658313
141,2381.6855519761607,0.0,0.9988785750985643,0.9969235140456366
142,2643.0814869741084,0.0,0.998989027527068,0.9972283921814116
143,2933.1662783900483,0.0,0.9990928974597422,0.9974994204816153
144,3255.0885998350564,0.0,0.9991795364117263,0.9977502278491941
145,3612.3426997094302,0.0,0.9992648401277062,0.997972077702381
146,4008.8063288984645,0.0,0.9993386332976882,0.9981716084149073
147,4448.782831127585,0.0,0.9994020223539861,0.9983561635990366
148,4937.047852839004,0.0,0.9994661296363948,0.9985161971500068
149,5478.901179593945,0.0,0.9995154668875359,0.9986648067017051
150,6080.224261649427,0.0,0.9995672984567127,0.9987988070559649
151,6747.5440531107,0.0,0.9996114839876254,0.9989144829297094
152,7488.10385759003,0.0,0.9996484022841761,0.9990261282694708
153,8309.941949353404,0.0,0.9996893642219029,0.9991218337103455
154,9221.97882333434,0.0,0.9997147892862113,0.9992085395069858
155,10234.114021054527,0.0,0.9997495026572769,0.9992913760585627
156,11357.333583431051,0.0,0.9997727821023735,0.9993581333542668
157,12603.829296797274,0.0,0.999798931090425,0.9994258133731472
158,13987.131026472387,0.0,0.9998210385995777,0.9994825454143338
159,15522.25357427048,0.0,0.9998353516192778,0.9995321353569576
160,17225.859653987874,0.0,0.999860582004682,0.9995840593993313
161,19116.440753857038,0.0,0.9998689487909537,0.9996216943157417
162,21214.51784910632,0.0,0.999891740758132,0.9996650352146464
163,23542.864143224204,0.0,0.999894277516318,0.9996965469387954
164,26126.752255633317,0.0,0.9999194864778106,0.9997269070397367
165,28994.22853882881,0.0,0.9999181137639672,0.9997589449366588
166,32176.417502507353,0.0,0.9999391427588725,0.9997791558313895
167,35707.859649004626,0.0,0.9999386848762778,0.9998090613380223
168,39626.88638701478,0.0,0.9999596397516359,0.9998215632282618
169,43976.036093027215,0.0,0.9999516499988961,0.9998479303985107
170,48802.515836544335,0.0,0.9999794856027784,0.9998606778749071
171,54158.71378079476,0.0,0.9999648085048378,0.9998800963106621
172,60102.76782070388,0.0,0.9999933525183764,0.999890616766369
173,66699.19663030129,0.0,0.9999801278951621,0.9999056531119301
174,74019.59996915652,0.0,1.0000055947453403,0.9999191062168556
175,82143.43584919439,0.0,0.9999957111021779,0.9999251855050046
176,91158.88299750836,0.0,1.0000148337604104,0.999940409683317
177,101163.7979766207,0.0,1.0000161987949445,0.9999460230101465
178,112266.77735108159,0.0,1.0000181963875645,0.9999570706213996
179,124588.33642950082,0.0,1.0000439253896962,0.9999626480462405
180,138262.2173764659,0.0,1.0000195802657728,0.9999738759235435
181,153436.84089300132,0.0,1.0000640722833412,0.9999774598488625
182,170276.91722258978,0.0,1.0000387107397442,0.9999863340525755
183,188965.23396912115,0.0,1.0000612727181921,0.9999970099584214
184,209704.64013232305,0.0,1.000094308888329,0.9999907108619823
185,232720.2478960412,0.0,1.0000415874922877,1.0000197016795567
186,258261.87606826748,0.0,1.0001377357506203,0.9999935496620377
187,286606.7616948256,0.0,1.0000707360802974,1.0000394652260178
188,318062.5692794119,0.0,1.0001147766856058,1.0000052501954064
189,352970.73027306574,0.0,1.0001708152413056,1.000047131662713
190,391710.1490809261,0.0,1.0000971313255265,1.000036350532334
191,434701.3158125035,0.0,1.000180408165236,1.0000385745418097
192,482410.8704165374,0.0,1.0002209686227366,1.000077898686245
193,535356.6677410719,0.0,1.0001293472317627,1.0000361481360043
194,594113.3984965039,0.0,1.0002663311776325,1.0000938491046114
195,659318.8271333541,0.0,1.0003000306118368,1.0000832738609886
196,731680.7143427207,0.0,1.000154706968807,1.0000673480850468
197,811984.4993184009,0.0,1.0004090172105549,1.0001569923875449
198,901101.8251665037,0.0,1.0004218804099763,1.0001206500737934
199,1000000.0,0.0,1.000355297636978,1.0001187595963013
